filepath,true_label,predicted_label,confidence
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16341.png,0,1,0.5027634501457214
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11797.jpg,0,1,0.5014460682868958
/kaggle/input/dalle-recognition-dataset/real/676.jpg,1,0,0.500583827495575
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25431.png,0,1,0.5027894973754883
/kaggle/input/dalle-recognition-dataset/real/534.jpg,1,0,0.5026195645332336
/kaggle/input/dalle-recognition-dataset/real/b874vdjtty5a1.jpg,1,0,0.5002751350402832
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24414.png,0,1,0.504780113697052
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15602.png,0,1,0.5019166469573975
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13222.png,0,1,0.5021463632583618
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12112.jpg,0,1,0.5041037797927856
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16544.png,0,1,0.5023986101150513
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15324.png,0,1,0.5014711618423462
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14975.png,0,1,0.5062905550003052
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24064.png,0,1,0.5032132863998413
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19047.png,0,1,0.5000040531158447
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24491.png,0,1,0.5007047653198242
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20154.png,0,1,0.5016885995864868
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10814.jpg,0,1,0.5021901726722717
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24759.png,0,1,0.5018717646598816
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17564.png,0,1,0.5005088448524475
/kaggle/input/dalle-recognition-dataset/real/2520.jpg,1,0,0.5019552111625671
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15346.png,0,1,0.5027135014533997
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20396.png,0,1,0.5018987655639648
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16903.png,0,1,0.5048302412033081
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11906.jpg,0,1,0.503428041934967
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22164.png,0,1,0.5053065419197083
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16473.png,0,1,0.5010961890220642
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12331.jpg,0,1,0.5011216402053833
/kaggle/input/dalle-recognition-dataset/real/1973.jpg,1,0,0.5072776079177856
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1593.jpg,0,1,0.5020328164100647
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2567.jpg,0,1,0.5024290680885315
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19409.png,0,1,0.5025644302368164
/kaggle/input/dalle-recognition-dataset/real/1521.jpg,1,0,0.5030096769332886
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20722.png,0,1,0.5010368227958679
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3327.jpg,0,1,0.5114314556121826
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1961.jpg,0,1,0.5014641284942627
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15475.png,0,1,0.5024793744087219
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2096.jpg,0,1,0.5001339912414551
/kaggle/input/dalle-recognition-dataset/real/2776.jpg,1,0,0.5029927492141724
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13398.png,0,1,0.5030142068862915
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24068.png,0,1,0.5013424754142761
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16327.png,0,1,0.5079591274261475
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22215.png,0,1,0.5052995681762695
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23321.png,0,1,0.5082979202270508
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16687.png,0,1,0.5041992664337158
/kaggle/input/dalle-recognition-dataset/real/401.jpg,1,0,0.5038930773735046
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21085.png,0,1,0.5008199214935303
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11903.jpg,0,1,0.5036850571632385
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14845.png,0,1,0.504544198513031
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21445.png,0,1,0.5052697658538818
/kaggle/input/dalle-recognition-dataset/real/2429.jpg,1,0,0.5007437467575073
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12179.jpg,0,1,0.5013393759727478
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17206.png,0,1,0.5067113637924194
/kaggle/input/dalle-recognition-dataset/real/1082.jpg,1,0,0.5011473894119263
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12863.jpg,0,1,0.5084394812583923
/kaggle/input/dalle-recognition-dataset/real/2745.jpg,1,0,0.5049946308135986
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19278.png,0,1,0.5063866972923279
/kaggle/input/dalle-recognition-dataset/real/pdndmwu7my5a1.jpg,1,0,0.5019747614860535
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18494.png,0,1,0.5033190250396729
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20524.png,0,1,0.5037684440612793
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10333.jpg,0,1,0.5046583414077759
/kaggle/input/dalle-recognition-dataset/real/3xg5nmpt196a1.png,1,0,0.5038846731185913
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22632.png,0,1,0.5038349628448486
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1713.jpg,0,1,0.5002467632293701
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22346.png,0,1,0.5006082653999329
/kaggle/input/dalle-recognition-dataset/real/2246.jpg,1,0,0.5032051801681519
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17077.png,0,1,0.5015456676483154
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20262.png,0,1,0.5006335377693176
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1596.jpg,0,1,0.5012927055358887
/kaggle/input/dalle-recognition-dataset/real/wki2pkol7x5a1.jpg,1,0,0.5023444294929504
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14441.png,0,1,0.504047691822052
/kaggle/input/dalle-recognition-dataset/real/j0q4q7pgqc6a1.jpg,1,0,0.5016900897026062
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24086.png,0,1,0.5033777952194214
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11439.jpg,0,1,0.5042036771774292
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16748.png,0,1,0.5058209896087646
/kaggle/input/dalle-recognition-dataset/real/2568.jpg,1,0,0.5047264099121094
/kaggle/input/dalle-recognition-dataset/real/2913.jpg,1,0,0.5043357610702515
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2497.jpg,0,1,0.5003040432929993
/kaggle/input/dalle-recognition-dataset/real/2384.jpg,1,0,0.5042718648910522
/kaggle/input/dalle-recognition-dataset/real/3038.jpg,1,0,0.5028390288352966
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25331.png,0,1,0.500839114189148
/kaggle/input/dalle-recognition-dataset/real/2164.jpg,1,0,0.5011027455329895
/kaggle/input/dalle-recognition-dataset/real/1508.jpg,1,0,0.5042752027511597
/kaggle/input/dalle-recognition-dataset/real/115.jpg,1,0,0.5033621191978455
/kaggle/input/dalle-recognition-dataset/real/vtiax3jzg86a1.png,1,0,0.501096785068512
/kaggle/input/dalle-recognition-dataset/real/2540.jpg,1,0,0.5017529726028442
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24659.png,0,1,0.5038266181945801
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17751.png,0,1,0.503610372543335
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12778.jpg,0,1,0.5032419562339783
/kaggle/input/dalle-recognition-dataset/real/925.jpg,1,0,0.5017427802085876
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17766.png,0,1,0.5000663995742798
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18609.png,0,1,0.5030291676521301
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24692.png,0,1,0.5036153793334961
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17034.png,0,1,0.502636194229126
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23052.png,0,1,0.5011212229728699
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16563.png,0,1,0.500471293926239
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24297.png,0,1,0.5003583431243896
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15293.png,0,1,0.5016021132469177
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10830.jpg,0,1,0.5028117895126343
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1517.jpg,0,1,0.5022180080413818
/kaggle/input/dalle-recognition-dataset/real/fmod7kos4k5a1.jpg,1,0,0.5048529505729675
/kaggle/input/dalle-recognition-dataset/real/1wjq50d6wj5a1.jpg,1,0,0.5007573962211609
/kaggle/input/dalle-recognition-dataset/real/708.jpg,1,0,0.5027592182159424
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13200.png,0,1,0.5026167035102844
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19164.png,0,1,0.5020628571510315
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16478.png,0,1,0.5000102519989014
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20385.png,0,1,0.5031823515892029
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12996.jpg,0,1,0.5013043284416199
/kaggle/input/dalle-recognition-dataset/real/xdhilkj1pl5a1.jpg,1,0,0.5039173364639282
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19411.png,0,1,0.5008842349052429
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23093.png,0,1,0.5005846619606018
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15627.png,0,1,0.5006362795829773
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10732.jpg,0,1,0.5048134326934814
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17922.png,0,1,0.5018702149391174
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13903.png,0,1,0.5071697235107422
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21840.png,0,1,0.5012964010238647
/kaggle/input/dalle-recognition-dataset/real/9qkdmbdrqt5a1.jpg,1,0,0.5005218982696533
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20465.png,0,1,0.5021582245826721
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15345.png,0,1,0.5049099326133728
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3152.jpg,0,1,0.5037655830383301
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11337.jpg,0,1,0.5074431896209717
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21662.png,0,1,0.5018505454063416
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23646.png,0,1,0.501574695110321
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15268.png,0,1,0.5029255151748657
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20543.png,0,1,0.5012515783309937
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23469.png,0,1,0.5003671646118164
/kaggle/input/dalle-recognition-dataset/real/1263.jpg,1,0,0.5040032267570496
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20047.png,0,1,0.5049037337303162
/kaggle/input/dalle-recognition-dataset/real/2313.jpg,1,0,0.5047464370727539
/kaggle/input/dalle-recognition-dataset/real/1631.jpg,1,0,0.5054158568382263
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1615.jpg,0,1,0.5068029761314392
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24703.png,0,1,0.5029089450836182
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11769.jpg,0,1,0.5006850361824036
/kaggle/input/dalle-recognition-dataset/real/1262.jpg,1,0,0.500797688961029
/kaggle/input/dalle-recognition-dataset/real/82.jpg,1,0,0.5021426677703857
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20281.png,0,1,0.5008031129837036
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13659.png,0,1,0.5005972981452942
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14834.png,0,1,0.5008110404014587
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20026.png,0,1,0.5013643503189087
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/183.jpg,0,1,0.5018782615661621
/kaggle/input/dalle-recognition-dataset/real/287.jpg,1,0,0.5009667277336121
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16314.png,0,1,0.5014179348945618
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16188.png,0,1,0.5001566410064697
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15425.png,0,1,0.5020915269851685
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19334.png,0,1,0.5031107068061829
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23473.png,0,1,0.500121533870697
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15607.png,0,1,0.5062347054481506
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12340.jpg,0,1,0.5018255114555359
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24179.png,0,1,0.5023304224014282
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20205.png,0,1,0.5059923529624939
/kaggle/input/dalle-recognition-dataset/real/1650.jpg,1,0,0.5016199350357056
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2845.jpg,0,1,0.5006086230278015
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17043.png,0,1,0.5033795237541199
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10384.jpg,0,1,0.5028716921806335
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/125.jpg,0,1,0.5002731680870056
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2970.jpg,0,1,0.5010021924972534
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24939.png,0,1,0.5000616312026978
/kaggle/input/dalle-recognition-dataset/real/1470.jpg,1,0,0.501518964767456
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21529.png,0,1,0.502084493637085
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23097.png,0,1,0.5045134425163269
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21118.png,0,1,0.5023817420005798
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24733.png,0,1,0.5029731392860413
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17904.png,0,1,0.5035314559936523
/kaggle/input/dalle-recognition-dataset/real/1271.jpg,1,0,0.5048409104347229
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11479.jpg,0,1,0.5006148219108582
/kaggle/input/dalle-recognition-dataset/real/kqsiit18cr5a1.jpg,1,0,0.5019299983978271
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17885.png,0,1,0.503075897693634
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22148.png,0,1,0.5032606720924377
/kaggle/input/dalle-recognition-dataset/real/3121.jpg,1,0,0.5002779364585876
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17392.png,0,1,0.5063877105712891
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2576.jpg,0,1,0.5016469955444336
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24080.png,0,1,0.5013977289199829
/kaggle/input/dalle-recognition-dataset/real/776.jpg,1,0,0.5048668384552002
/kaggle/input/dalle-recognition-dataset/real/1620.jpg,1,0,0.5000491738319397
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16086.png,0,1,0.5028406381607056
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17478.png,0,1,0.5019014477729797
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2014.jpg,0,1,0.5020630359649658
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14882.png,0,1,0.50306236743927
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1833.jpg,0,1,0.50303053855896
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21115.png,0,1,0.502945065498352
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24110.png,0,1,0.5076005458831787
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23262.png,0,1,0.5014878511428833
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18176.png,0,1,0.504982590675354
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2214.jpg,0,1,0.5015734434127808
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16847.png,0,1,0.5019662380218506
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18187.png,0,1,0.502973198890686
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21966.png,0,1,0.5032128691673279
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24160.png,0,1,0.5056988596916199
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19692.png,0,1,0.5030906200408936
/kaggle/input/dalle-recognition-dataset/real/1815.jpg,1,0,0.5032772421836853
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15520.png,0,1,0.5047763586044312
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2601.jpg,0,1,0.501549243927002
/kaggle/input/dalle-recognition-dataset/real/1326.jpg,1,0,0.5031350255012512
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23024.png,0,1,0.5022120475769043
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18276.png,0,1,0.5032576322555542
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13026.jpg,0,1,0.5001594424247742
/kaggle/input/dalle-recognition-dataset/real/784.jpg,1,0,0.5012351870536804
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3234.jpg,0,1,0.5024786591529846
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10166.jpg,0,1,0.5007754564285278
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24946.png,0,1,0.502906858921051
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2173.jpg,0,1,0.502168595790863
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14717.png,0,1,0.5033359527587891
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19241.png,0,1,0.5010278224945068
/kaggle/input/dalle-recognition-dataset/real/199.jpg,1,0,0.5002282857894897
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12620.jpg,0,1,0.5045185685157776
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10337.jpg,0,1,0.5040012001991272
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22549.png,0,1,0.5017943978309631
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17950.png,0,1,0.5009617805480957
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20357.png,0,1,0.5027143359184265
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10254.jpg,0,1,0.5009062886238098
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14689.png,0,1,0.500361979007721
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11723.jpg,0,1,0.5071608424186707
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15852.png,0,1,0.5025699138641357
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14446.png,0,1,0.503327488899231
/kaggle/input/dalle-recognition-dataset/real/2803.jpg,1,0,0.5044417381286621
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21576.png,0,1,0.502439022064209
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22025.png,0,1,0.5023688077926636
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15928.png,0,1,0.5014070868492126
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12886.jpg,0,1,0.5031260848045349
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12968.jpg,0,1,0.5009210705757141
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25010.png,0,1,0.5027053952217102
/kaggle/input/dalle-recognition-dataset/real/1265.jpg,1,0,0.5018675327301025
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15451.png,0,1,0.5034903287887573
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16640.png,0,1,0.5007179975509644
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13663.png,0,1,0.5017825365066528
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11313.jpg,0,1,0.5044054985046387
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25827.png,0,1,0.5025137066841125
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13515.png,0,1,0.502853512763977
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11852.jpg,0,1,0.5007586479187012
/kaggle/input/dalle-recognition-dataset/real/raas5438y86a1.jpg,1,0,0.5051620602607727
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/225.jpg,0,1,0.5055722594261169
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24745.png,0,1,0.5043548941612244
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16433.png,0,1,0.5023295879364014
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11215.jpg,0,1,0.5025044083595276
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11338.jpg,0,1,0.5013488531112671
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23595.png,0,1,0.5016156435012817
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23863.png,0,1,0.5011196732521057
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13163.png,0,1,0.5011038184165955
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3146.jpg,0,1,0.5041043162345886
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18059.png,0,1,0.506190299987793
/kaggle/input/dalle-recognition-dataset/real/396.jpg,1,0,0.502419650554657
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19632.png,0,1,0.5033602714538574
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19527.png,0,1,0.5025852918624878
/kaggle/input/dalle-recognition-dataset/real/v4Z86vf.jpg,1,0,0.5032342076301575
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14137.png,0,1,0.5063133835792542
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20594.png,0,1,0.5059625506401062
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15383.png,0,1,0.5070012807846069
/kaggle/input/dalle-recognition-dataset/real/2457.jpg,1,0,0.5024668574333191
/kaggle/input/dalle-recognition-dataset/real/1960.jpg,1,0,0.5035909414291382
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10136.jpg,0,1,0.5052429437637329
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3387.jpg,0,1,0.5008005499839783
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24978.png,0,1,0.5003081560134888
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23934.png,0,1,0.5073712468147278
