filepath,key,label,prediction,source,confidence
/kaggle/input/dalle-recognition-dataset/real/b874vdjtty5a1.jpg,b874vdjtty5a1.jpg|1,1,0,failure_cases.csv,0.5032275319099426
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16689.png,16689.png|0,0,1,failure_cases.csv,0.5008106827735901
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15324.png,15324.png|0,0,1,failure_cases.csv,0.5004002451896667
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20027.png,20027.png|0,0,1,failure_cases.csv,0.5084286332130432
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24064.png,24064.png|0,0,1,failure_cases.csv,0.5018407106399536
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18659.png,18659.png|0,0,1,failure_cases.csv,0.50212162733078
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24759.png,24759.png|0,0,1,failure_cases.csv,0.5042691826820374
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15346.png,15346.png|0,0,1,failure_cases.csv,0.5021612644195557
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20396.png,20396.png|0,0,1,failure_cases.csv,0.5034995079040527
/kaggle/input/dalle-recognition-dataset/real/805.jpg,805.jpg|1,1,0,failure_cases.csv,0.500187873840332
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11906.jpg,11906.jpg|0,0,1,failure_cases.csv,0.5015274882316589
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25785.png,25785.png|0,0,1,failure_cases.csv,0.5021721720695496
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16473.png,16473.png|0,0,1,failure_cases.csv,0.5014581084251404
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12331.jpg,12331.jpg|0,0,1,failure_cases.csv,0.5043847560882568
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21520.png,21520.png|0,0,1,failure_cases.csv,0.5036345720291138
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2567.jpg,2567.jpg|0,0,1,failure_cases.csv,0.507861852645874
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24928.png,24928.png|0,0,1,failure_cases.csv,0.5019283294677734
/kaggle/input/dalle-recognition-dataset/real/1521.jpg,1521.jpg|1,1,0,failure_cases.csv,0.5001946687698364
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20722.png,20722.png|0,0,1,failure_cases.csv,0.5017982721328735
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3327.jpg,3327.jpg|0,0,1,failure_cases.csv,0.5000114440917969
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1961.jpg,1961.jpg|0,0,1,failure_cases.csv,0.502044141292572
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22195.png,22195.png|0,0,1,failure_cases.csv,0.5028406977653503
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2096.jpg,2096.jpg|0,0,1,failure_cases.csv,0.5022357702255249
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25063.png,25063.png|0,0,1,failure_cases.csv,0.5090957880020142
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17265.png,17265.png|0,0,1,failure_cases.csv,0.5022525787353516
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13915.png,13915.png|0,0,1,failure_cases.csv,0.5021377801895142
/kaggle/input/dalle-recognition-dataset/real/1439.jpg,1439.jpg|1,1,0,failure_cases.csv,0.5071096420288086
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16327.png,16327.png|0,0,1,failure_cases.csv,0.5032720565795898
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19553.png,19553.png|0,0,1,failure_cases.csv,0.5012694001197815
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23321.png,23321.png|0,0,1,failure_cases.csv,0.5004201531410217
/kaggle/input/dalle-recognition-dataset/real/401.jpg,401.jpg|1,1,0,failure_cases.csv,0.5015388131141663
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22393.png,22393.png|0,0,1,failure_cases.csv,0.5031471252441406
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22706.png,22706.png|0,0,1,failure_cases.csv,0.5014657378196716
/kaggle/input/dalle-recognition-dataset/real/v3q3oheymc6a1.jpg,v3q3oheymc6a1.jpg|1,1,0,failure_cases.csv,0.5035378932952881
/kaggle/input/dalle-recognition-dataset/real/2447.jpg,2447.jpg|1,1,0,failure_cases.csv,0.5017679929733276
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24797.png,24797.png|0,0,1,failure_cases.csv,0.5020136833190918
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12179.jpg,12179.jpg|0,0,1,failure_cases.csv,0.5052230954170227
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22434.png,22434.png|0,0,1,failure_cases.csv,0.5016869306564331
/kaggle/input/dalle-recognition-dataset/real/2745.jpg,2745.jpg|1,1,0,failure_cases.csv,0.5029231905937195
/kaggle/input/dalle-recognition-dataset/real/pdndmwu7my5a1.jpg,pdndmwu7my5a1.jpg|1,1,0,failure_cases.csv,0.5011929869651794
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1588.jpg,1588.jpg|0,0,1,failure_cases.csv,0.5012215375900269
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1690.jpg,1690.jpg|0,0,1,failure_cases.csv,0.5063114166259766
/kaggle/input/dalle-recognition-dataset/real/3xg5nmpt196a1.png,3xg5nmpt196a1.png|1,1,0,failure_cases.csv,0.5083134770393372
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11940.jpg,11940.jpg|0,0,1,failure_cases.csv,0.5031793713569641
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22632.png,22632.png|0,0,1,failure_cases.csv,0.5031540393829346
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23867.png,23867.png|0,0,1,failure_cases.csv,0.5008450746536255
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1713.jpg,1713.jpg|0,0,1,failure_cases.csv,0.5026196837425232
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2203.jpg,2203.jpg|0,0,1,failure_cases.csv,0.5023470520973206
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22346.png,22346.png|0,0,1,failure_cases.csv,0.5000859498977661
/kaggle/input/dalle-recognition-dataset/real/2246.jpg,2246.jpg|1,1,0,failure_cases.csv,0.5007533431053162
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17077.png,17077.png|0,0,1,failure_cases.csv,0.5004180669784546
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17698.png,17698.png|0,0,1,failure_cases.csv,0.5008655190467834
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14441.png,14441.png|0,0,1,failure_cases.csv,0.5025478601455688
/kaggle/input/dalle-recognition-dataset/real/j0q4q7pgqc6a1.jpg,j0q4q7pgqc6a1.jpg|1,1,0,failure_cases.csv,0.5040106177330017
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11439.jpg,11439.jpg|0,0,1,failure_cases.csv,0.5000616908073425
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16748.png,16748.png|0,0,1,failure_cases.csv,0.5026929378509521
/kaggle/input/dalle-recognition-dataset/real/1811.jpg,1811.jpg|1,1,0,failure_cases.csv,0.5007182955741882
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2497.jpg,2497.jpg|0,0,1,failure_cases.csv,0.5009424686431885
/kaggle/input/dalle-recognition-dataset/real/774.jpg,774.jpg|1,1,0,failure_cases.csv,0.5004160404205322
/kaggle/input/dalle-recognition-dataset/real/2384.jpg,2384.jpg|1,1,0,failure_cases.csv,0.5015149712562561
/kaggle/input/dalle-recognition-dataset/real/2164.jpg,2164.jpg|1,1,0,failure_cases.csv,0.5039227604866028
/kaggle/input/dalle-recognition-dataset/real/1508.jpg,1508.jpg|1,1,0,failure_cases.csv,0.5044701099395752
/kaggle/input/dalle-recognition-dataset/real/115.jpg,115.jpg|1,1,0,failure_cases.csv,0.5072686672210693
/kaggle/input/dalle-recognition-dataset/real/vtiax3jzg86a1.png,vtiax3jzg86a1.png|1,1,0,failure_cases.csv,0.5078074932098389
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24754.png,24754.png|0,0,1,failure_cases.csv,0.5020499229431152
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25360.png,25360.png|0,0,1,failure_cases.csv,0.5029415488243103
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13245.png,13245.png|0,0,1,failure_cases.csv,0.5025774240493774
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17034.png,17034.png|0,0,1,failure_cases.csv,0.5012072920799255
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15016.png,15016.png|0,0,1,failure_cases.csv,0.5027899146080017
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16563.png,16563.png|0,0,1,failure_cases.csv,0.500311553478241
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24297.png,24297.png|0,0,1,failure_cases.csv,0.5019028186798096
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10830.jpg,10830.jpg|0,0,1,failure_cases.csv,0.5051754117012024
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25742.png,25742.png|0,0,1,failure_cases.csv,0.5009354948997498
/kaggle/input/dalle-recognition-dataset/real/1wjq50d6wj5a1.jpg,1wjq50d6wj5a1.jpg|1,1,0,failure_cases.csv,0.5029644966125488
/kaggle/input/dalle-recognition-dataset/real/708.jpg,708.jpg|1,1,0,failure_cases.csv,0.5018991827964783
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13200.png,13200.png|0,0,1,failure_cases.csv,0.5043826699256897
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13035.jpg,13035.jpg|0,0,1,failure_cases.csv,0.5021717548370361
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13698.png,13698.png|0,0,1,failure_cases.csv,0.5009791254997253
/kaggle/input/dalle-recognition-dataset/real/xdhilkj1pl5a1.jpg,xdhilkj1pl5a1.jpg|1,1,0,failure_cases.csv,0.5012548565864563
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10055.jpg,10055.jpg|0,0,1,failure_cases.csv,0.5025122761726379
/kaggle/input/dalle-recognition-dataset/real/1698.jpg,1698.jpg|1,1,0,failure_cases.csv,0.5031682848930359
/kaggle/input/dalle-recognition-dataset/real/1861.jpg,1861.jpg|1,1,0,failure_cases.csv,0.5003005862236023
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17922.png,17922.png|0,0,1,failure_cases.csv,0.501593828201294
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25121.png,25121.png|0,0,1,failure_cases.csv,0.5049247145652771
/kaggle/input/dalle-recognition-dataset/real/9qkdmbdrqt5a1.jpg,9qkdmbdrqt5a1.jpg|1,1,0,failure_cases.csv,0.5088530778884888
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20465.png,20465.png|0,0,1,failure_cases.csv,0.504034698009491
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3152.jpg,3152.jpg|0,0,1,failure_cases.csv,0.5009682178497314
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15268.png,15268.png|0,0,1,failure_cases.csv,0.506780207157135
/kaggle/input/dalle-recognition-dataset/real/1007.jpg,1007.jpg|1,1,0,failure_cases.csv,0.503267228603363
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1817.jpg,1817.jpg|0,0,1,failure_cases.csv,0.5028151273727417
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20047.png,20047.png|0,0,1,failure_cases.csv,0.5016253590583801
/kaggle/input/dalle-recognition-dataset/real/1631.jpg,1631.jpg|1,1,0,failure_cases.csv,0.5024124979972839
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11624.jpg,11624.jpg|0,0,1,failure_cases.csv,0.5025743246078491
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14360.png,14360.png|0,0,1,failure_cases.csv,0.5006361603736877
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11348.jpg,11348.jpg|0,0,1,failure_cases.csv,0.5010702610015869
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24905.png,24905.png|0,0,1,failure_cases.csv,0.5014073848724365
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14015.png,14015.png|0,0,1,failure_cases.csv,0.5009945631027222
/kaggle/input/dalle-recognition-dataset/real/82.jpg,82.jpg|1,1,0,failure_cases.csv,0.5101364850997925
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20281.png,20281.png|0,0,1,failure_cases.csv,0.5033729076385498
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16313.png,16313.png|0,0,1,failure_cases.csv,0.5011976361274719
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20026.png,20026.png|0,0,1,failure_cases.csv,0.5074955224990845
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23137.png,23137.png|0,0,1,failure_cases.csv,0.5029559135437012
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25125.png,25125.png|0,0,1,failure_cases.csv,0.5046494603157043
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23781.png,23781.png|0,0,1,failure_cases.csv,0.5002549290657043
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23814.png,23814.png|0,0,1,failure_cases.csv,0.5003742575645447
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/183.jpg,183.jpg|0,0,1,failure_cases.csv,0.5053039193153381
/kaggle/input/dalle-recognition-dataset/real/287.jpg,287.jpg|1,1,0,failure_cases.csv,0.5029706358909607
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/16314.png,16314.png|0,0,1,failure_cases.csv,0.5050099492073059
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24601.png,24601.png|0,0,1,failure_cases.csv,0.5026126503944397
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15425.png,15425.png|0,0,1,failure_cases.csv,0.5013172030448914
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19334.png,19334.png|0,0,1,failure_cases.csv,0.5020051598548889
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21267.png,21267.png|0,0,1,failure_cases.csv,0.5002123713493347
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15607.png,15607.png|0,0,1,failure_cases.csv,0.5052086114883423
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12340.jpg,12340.jpg|0,0,1,failure_cases.csv,0.5017253160476685
/kaggle/input/dalle-recognition-dataset/real/3058.jpg,3058.jpg|1,1,0,failure_cases.csv,0.5034562945365906
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20205.png,20205.png|0,0,1,failure_cases.csv,0.5001731514930725
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12793.jpg,12793.jpg|0,0,1,failure_cases.csv,0.503290593624115
/kaggle/input/dalle-recognition-dataset/real/1650.jpg,1650.jpg|1,1,0,failure_cases.csv,0.5028486847877502
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2845.jpg,2845.jpg|0,0,1,failure_cases.csv,0.501791775226593
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17043.png,17043.png|0,0,1,failure_cases.csv,0.5000184774398804
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10384.jpg,10384.jpg|0,0,1,failure_cases.csv,0.5015441179275513
/kaggle/input/dalle-recognition-dataset/real/2589.jpg,2589.jpg|1,1,0,failure_cases.csv,0.5002946853637695
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22153.png,22153.png|0,0,1,failure_cases.csv,0.5013813972473145
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19877.png,19877.png|0,0,1,failure_cases.csv,0.501998782157898
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/125.jpg,125.jpg|0,0,1,failure_cases.csv,0.5047957301139832
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13916.png,13916.png|0,0,1,failure_cases.csv,0.5025076270103455
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/31.jpg,31.jpg|0,0,1,failure_cases.csv,0.5018584728240967
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10574.jpg,10574.jpg|0,0,1,failure_cases.csv,0.5000421404838562
/kaggle/input/dalle-recognition-dataset/real/k3z3ra3gaz5a1.jpg,k3z3ra3gaz5a1.jpg|1,1,0,failure_cases.csv,0.5042369961738586
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2675.jpg,2675.jpg|0,0,1,failure_cases.csv,0.5003405213356018
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20034.png,20034.png|0,0,1,failure_cases.csv,0.5093302726745605
/kaggle/input/dalle-recognition-dataset/real/1086.jpg,1086.jpg|1,1,0,failure_cases.csv,0.5025968551635742
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24733.png,24733.png|0,0,1,failure_cases.csv,0.503005862236023
/kaggle/input/dalle-recognition-dataset/real/1271.jpg,1271.jpg|1,1,0,failure_cases.csv,0.501168966293335
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/25516.png,25516.png|0,0,1,failure_cases.csv,0.5059530735015869
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/11479.jpg,11479.jpg|0,0,1,failure_cases.csv,0.5020401477813721
/kaggle/input/dalle-recognition-dataset/real/kqsiit18cr5a1.jpg,kqsiit18cr5a1.jpg|1,1,0,failure_cases.csv,0.5040599703788757
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21037.png,21037.png|0,0,1,failure_cases.csv,0.5034846663475037
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10457.jpg,10457.jpg|0,0,1,failure_cases.csv,0.5005155801773071
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22148.png,22148.png|0,0,1,failure_cases.csv,0.5042021870613098
/kaggle/input/dalle-recognition-dataset/real/905.jpg,905.jpg|1,1,0,failure_cases.csv,0.5020794868469238
/kaggle/input/dalle-recognition-dataset/real/ta85xnof346a1.jpg,ta85xnof346a1.jpg|1,1,0,failure_cases.csv,0.5043299198150635
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2576.jpg,2576.jpg|0,0,1,failure_cases.csv,0.5025973320007324
/kaggle/input/dalle-recognition-dataset/real/776.jpg,776.jpg|1,1,0,failure_cases.csv,0.5011494755744934
/kaggle/input/dalle-recognition-dataset/real/1620.jpg,1620.jpg|1,1,0,failure_cases.csv,0.5020139217376709
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17478.png,17478.png|0,0,1,failure_cases.csv,0.5006080269813538
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2014.jpg,2014.jpg|0,0,1,failure_cases.csv,0.501201331615448
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14882.png,14882.png|0,0,1,failure_cases.csv,0.5000700354576111
/kaggle/input/dalle-recognition-dataset/real/rwd6xnq0ck5a1.jpg,rwd6xnq0ck5a1.jpg|1,1,0,failure_cases.csv,0.5090296268463135
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/1833.jpg,1833.jpg|0,0,1,failure_cases.csv,0.5017754435539246
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23349.png,23349.png|0,0,1,failure_cases.csv,0.5009127855300903
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21115.png,21115.png|0,0,1,failure_cases.csv,0.5006502866744995
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/24110.png,24110.png|0,0,1,failure_cases.csv,0.50002521276474
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18448.png,18448.png|0,0,1,failure_cases.csv,0.5003648996353149
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18176.png,18176.png|0,0,1,failure_cases.csv,0.5065494179725647
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2214.jpg,2214.jpg|0,0,1,failure_cases.csv,0.5028753876686096
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/18187.png,18187.png|0,0,1,failure_cases.csv,0.5073890089988708
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21966.png,21966.png|0,0,1,failure_cases.csv,0.5025863647460938
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/19692.png,19692.png|0,0,1,failure_cases.csv,0.5012689828872681
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2493.jpg,2493.jpg|0,0,1,failure_cases.csv,0.5047810077667236
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15520.png,15520.png|0,0,1,failure_cases.csv,0.5016447305679321
/kaggle/input/dalle-recognition-dataset/real/1326.jpg,1326.jpg|1,1,0,failure_cases.csv,0.5007995963096619
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14764.png,14764.png|0,0,1,failure_cases.csv,0.5048609375953674
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/13026.jpg,13026.jpg|0,0,1,failure_cases.csv,0.501287579536438
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21431.png,21431.png|0,0,1,failure_cases.csv,0.5033541321754456
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2100.jpg,2100.jpg|0,0,1,failure_cases.csv,0.502162516117096
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/3234.jpg,3234.jpg|0,0,1,failure_cases.csv,0.5012362003326416
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/2173.jpg,2173.jpg|0,0,1,failure_cases.csv,0.5009998679161072
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10152.jpg,10152.jpg|0,0,1,failure_cases.csv,0.5030511617660522
/kaggle/input/dalle-recognition-dataset/real/199.jpg,199.jpg|1,1,0,failure_cases.csv,0.5060175061225891
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/12620.jpg,12620.jpg|0,0,1,failure_cases.csv,0.5014246702194214
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/23403.png,23403.png|0,0,1,failure_cases.csv,0.5009251832962036
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/21395.png,21395.png|0,0,1,failure_cases.csv,0.5022256374359131
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/22549.png,22549.png|0,0,1,failure_cases.csv,0.5016430020332336
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17950.png,17950.png|0,0,1,failure_cases.csv,0.5010671615600586
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/20430.png,20430.png|0,0,1,failure_cases.csv,0.5023561716079712
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14420.png,14420.png|0,0,1,failure_cases.csv,0.508258581161499
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/10254.jpg,10254.jpg|0,0,1,failure_cases.csv,0.5002284646034241
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14689.png,14689.png|0,0,1,failure_cases.csv,0.5004598498344421
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/17584.png,17584.png|0,0,1,failure_cases.csv,0.5020416378974915
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/15852.png,15852.png|0,0,1,failure_cases.csv,0.5009933114051819
/kaggle/input/dalle-recognition-dataset/fakeV2/fake-v2/14446.png,14446.png|0,0,1,failure_cases.csv,0.5006983280181885
